30, 0, 30, 129, 236, 250
31, 0, 30, 126, 232, 247
32, 0, 30, 103, 204, 226
33, 0, 30, 103, 204, 226
34, 0, 30, 63, 161, 189
35, 0, 30, 63, 161, 189
56, 0, 30, 63, 161, 189
57, 0, 30, 63, 161, 189
58, 0, 30, 98, 201, 221
59, 0, 30, 98, 201, 221
60, 0, 30, 126, 231, 247
61, 0, 30, 118, 224, 240
29, 0, 31, 128, 234, 249
30, 0, 31, 124, 231, 245
31, 0, 31, 111, 214, 232
32, 0, 31, 89, 191, 214
33, 0, 31, 74, 174, 199
34, 0, 31, 63, 161, 189
35, 0, 31, 63, 161, 189
36, 0, 31, 63, 161, 189
37, 0, 31, 63, 161, 189
54, 0, 31, 63, 161, 189
55, 0, 31, 63, 161, 189
56, 0, 31, 63, 161, 189
57, 0, 31, 63, 161, 189
58, 0, 31, 73, 171, 197
59, 0, 31, 84, 186, 209
60, 0, 31, 106, 209, 229
61, 0, 31, 118, 224, 240
62, 0, 31, 124, 231, 245
28, 0, 32, 128, 234, 249
29, 0, 32, 124, 231, 245
30, 0, 32, 94, 196, 217
31, 0, 32, 64, 162, 191
32, 0, 32, 68, 166, 194
33, 0, 32, 63, 161, 189
34, 0, 32, 63, 161, 189
35, 0, 32, 63, 161, 189
36, 0, 32, 63, 161, 189
37, 0, 32, 63, 161, 189
54, 0, 32, 63, 161, 189
55, 0, 32, 63, 161, 189
56, 0, 32, 63, 161, 189
57, 0, 32, 63, 161, 189
58, 0, 32, 63, 161, 189
59, 0, 32, 64, 162, 191
60, 0, 32, 63, 162, 189
61, 0, 32, 89, 191, 212
62, 0, 32, 116, 221, 237
63, 0, 32, 124, 229, 245
28, 0, 33, 128, 234, 249
29, 0, 33, 93, 194, 216
30, 0, 33, 63, 161, 189
31, 0, 33, 64, 162, 191
32, 0, 33, 63, 161, 189
33, 0, 33, 63, 161, 189
34, 0, 33, 63, 161, 189
35, 0, 33, 63, 161, 189
36, 0, 33, 63, 161, 189
37, 0, 33, 63, 161, 189
38, 0, 33, 63, 161, 189
53, 0, 33, 63, 161, 189
54, 0, 33, 63, 161, 189
55, 0, 33, 63, 161, 189
56, 0, 33, 63, 161, 189
57, 0, 33, 63, 161, 189
58, 0, 33, 63, 161, 189
59, 0, 33, 63, 161, 189
60, 0, 33, 63, 162, 189
61, 0, 33, 63, 161, 189
62, 0, 33, 96, 197, 219
63, 0, 33, 121, 227, 242
28, 0, 34, 124, 229, 245
29, 0, 34, 86, 187, 211
30, 0, 34, 63, 161, 189
31, 0, 34, 63, 161, 189
32, 0, 34, 63, 161, 189
33, 0, 34, 63, 161, 189
34, 0, 34, 63, 161, 189
35, 0, 34, 63, 161, 189
36, 0, 34, 63, 161, 189
37, 0, 34, 63, 161, 189
38, 0, 34, 63, 161, 189
53, 0, 34, 63, 161, 189
54, 0, 34, 63, 161, 189
55, 0, 34, 63, 161, 189
56, 0, 34, 63, 161, 189
57, 0, 34, 63, 161, 189
58, 0, 34, 63, 161, 189
59, 0, 34, 63, 161, 189
60, 0, 34, 63, 161, 189
61, 0, 34, 63, 161, 189
62, 0, 34, 88, 189, 212
63, 0, 34, 123, 229, 244
28, 0, 35, 149, 242, 255
29, 0, 35, 101, 196, 217
30, 0, 35, 63, 161, 189
31, 0, 35, 63, 161, 189
32, 0, 35, 63, 161, 189
33, 0, 35, 63, 161, 189
34, 0, 35, 63, 161, 189
35, 0, 35, 63, 161, 189
36, 0, 35, 63, 161, 189
37, 0, 35, 63, 161, 189
38, 0, 35, 63, 161, 189
53, 0, 35, 63, 161, 189
54, 0, 35, 63, 161, 189
55, 0, 35, 63, 161, 189
56, 0, 35, 63, 161, 189
57, 0, 35, 63, 161, 189
58, 0, 35, 63, 161, 189
59, 0, 35, 63, 161, 189
60, 0, 35, 63, 161, 189
61, 0, 35, 63, 161, 189
62, 0, 35, 104, 199, 219
63, 0, 35, 171, 249, 255
27, 0, 36, 255, 255, 255
28, 0, 36, 176, 254, 255
29, 0, 36, 149, 239, 252
30, 0, 36, 98, 184, 206
31, 0, 36, 98, 184, 206
32, 0, 36, 63, 161, 189
33, 0, 36, 63, 161, 189
34, 0, 36, 63, 161, 189
35, 0, 36, 63, 161, 189
36, 0, 36, 63, 161, 189
37, 0, 36, 63, 161, 189
38, 0, 36, 63, 161, 189
53, 0, 36, 63, 161, 189
54, 0, 36, 63, 161, 189
55, 0, 36, 63, 161, 189
56, 0, 36, 63, 161, 189
57, 0, 36, 63, 161, 189
58, 0, 36, 63, 161, 189
59, 0, 36, 63, 161, 189
60, 0, 36, 63, 161, 189
61, 0, 36, 104, 187, 211
62, 0, 36, 187, 250, 255
63, 0, 36, 216, 255, 255
64, 0, 36, 255, 255, 255
27, 0, 37, 255, 255, 255
28, 0, 37, 149, 239, 252
29, 0, 37, 149, 239, 252
30, 0, 37, 98, 184, 206
31, 0, 37, 101, 184, 207
32, 0, 37, 63, 161, 189
33, 0, 37, 63, 161, 189
34, 0, 37, 63, 161, 189
35, 0, 37, 63, 161, 189
36, 0, 37, 63, 161, 189
37, 0, 37, 63, 161, 189
38, 0, 37, 63, 161, 189
53, 0, 37, 63, 161, 189
54, 0, 37, 63, 161, 189
55, 0, 37, 63, 161, 189
56, 0, 37, 63, 161, 189
57, 0, 37, 63, 161, 189
58, 0, 37, 63, 161, 189
59, 0, 37, 63, 161, 189
60, 0, 37, 123, 199, 219
61, 0, 37, 104, 187, 211
62, 0, 37, 187, 250, 255
63, 0, 37, 250, 255, 255
64, 0, 37, 255, 255, 255
27, 0, 38, 255, 255, 255
28, 0, 38, 255, 255, 255
29, 0, 38, 132, 231, 245
30, 0, 38, 132, 231, 245
31, 0, 38, 101, 184, 207
32, 0, 38, 137, 206, 224
33, 0, 38, 119, 194, 216
34, 0, 38, 119, 194, 216
35, 0, 38, 63, 161, 189
36, 0, 38, 63, 161, 189
37, 0, 38, 63, 161, 189
54, 0, 38, 63, 161, 189
55, 0, 38, 63, 161, 189
56, 0, 38, 63, 161, 189
57, 0, 38, 123, 197, 217
58, 0, 38, 123, 197, 217
59, 0, 38, 139, 207, 226
60, 0, 38, 123, 199, 219
61, 0, 38, 184, 240, 252
62, 0, 38, 226, 255, 255
63, 0, 38, 255, 255, 255
64, 0, 38, 255, 255, 255
29, 0, 39, 255, 255, 255
30, 0, 39, 154, 224, 239
31, 0, 39, 219, 255, 255
32, 0, 39, 126, 197, 219
33, 0, 39, 126, 197, 219
34, 0, 39, 162, 221, 236
35, 0, 39, 63, 161, 189
36, 0, 39, 63, 161, 189
55, 0, 39, 63, 161, 189
