15, 0, 3
16, 0, 3
17, 0, 3
18, 0, 3
19, 0, 3
20, 0, 3
21, 0, 3
22, 0, 3
23, 0, 3
24, 0, 3
12, 0, 4
13, 0, 4
14, 0, 4
15, 0, 4
16, 0, 4
17, 0, 4
18, 0, 4
19, 0, 4
20, 0, 4
21, 0, 4
22, 0, 4
23, 0, 4
24, 0, 4
25, 0, 4
26, 0, 4
27, 0, 4
11, 0, 5
12, 0, 5
13, 0, 5
14, 0, 5
15, 0, 5
16, 0, 5
17, 0, 5
18, 0, 5
19, 0, 5
20, 0, 5
21, 0, 5
22, 0, 5
23, 0, 5
24, 0, 5
25, 0, 5
26, 0, 5
27, 0, 5
28, 0, 5
29, 0, 5
9, 0, 6
10, 0, 6
11, 0, 6
12, 0, 6
13, 0, 6
14, 0, 6
15, 0, 6
16, 0, 6
17, 0, 6
18, 0, 6
19, 0, 6
20, 0, 6
21, 0, 6
22, 0, 6
23, 0, 6
24, 0, 6
25, 0, 6
26, 0, 6
27, 0, 6
28, 0, 6
29, 0, 6
30, 0, 6
8, 0, 7
9, 0, 7
10, 0, 7
11, 0, 7
12, 0, 7
13, 0, 7
14, 0, 7
15, 0, 7
16, 0, 7
17, 0, 7
18, 0, 7
19, 0, 7
20, 0, 7
21, 0, 7
22, 0, 7
23, 0, 7
24, 0, 7
25, 0, 7
26, 0, 7
27, 0, 7
28, 0, 7
29, 0, 7
30, 0, 7
31, 0, 7
7, 0, 8
8, 0, 8
9, 0, 8
10, 0, 8
11, 0, 8
12, 0, 8
13, 0, 8
14, 0, 8
15, 0, 8
16, 0, 8
17, 0, 8
18, 0, 8
19, 0, 8
20, 0, 8
21, 0, 8
22, 0, 8
23, 0, 8
24, 0, 8
25, 0, 8
26, 0, 8
27, 0, 8
28, 0, 8
29, 0, 8
30, 0, 8
31, 0, 8
32, 0, 8
6, 0, 9
7, 0, 9
8, 0, 9
9, 0, 9
10, 0, 9
11, 0, 9
12, 0, 9
13, 0, 9
14, 0, 9
15, 0, 9
24, 0, 9
25, 0, 9
26, 0, 9
27, 0, 9
28, 0, 9
29, 0, 9
30, 0, 9
31, 0, 9
32, 0, 9
33, 0, 9
5, 0, 10
