71, 0, 16
71, 0, 17
71, 0, 18
71, 0, 19
71, 1, 16
71, 1, 17
70, 1, 18
72, 1, 18
70, 1, 19
72, 1, 19
70, 1, 20
71, 1, 20
72, 1, 20
70, 2, 17
71, 2, 17
72, 2, 17
70, 2, 18
72, 2, 18
69, 2, 19
73, 2, 19
69, 2, 20
73, 2, 20
70, 2, 21
71, 2, 21
72, 2, 21
70, 3, 17
71, 3, 17
72, 3, 17
69, 3, 18
73, 3, 18
69, 3, 19
73, 3, 19
69, 3, 20
73, 3, 20
69, 3, 21
73, 3, 21
70, 3, 22
71, 3, 22
72, 3, 22
70, 4, 16
71, 4, 16
72, 4, 16
69, 4, 17
73, 4, 17
69, 4, 18
73, 4, 18
68, 4, 19
74, 4, 19
68, 4, 20
74, 4, 20
69, 4, 21
73, 4, 21
69, 4, 22
70, 4, 22
71, 4, 22
72, 4, 22
73, 4, 22
70, 5, 16
71, 5, 16
72, 5, 16
69, 5, 17
73, 5, 17
69, 5, 18
73, 5, 18
68, 5, 19
74, 5, 19
68, 5, 20
74, 5, 20
68, 5, 21
74, 5, 21
69, 5, 22
73, 5, 22
70, 5, 23
71, 5, 23
72, 5, 23
70, 6, 16
71, 6, 16
72, 6, 16
69, 6, 17
73, 6, 17
69, 6, 18
73, 6, 18
68, 6, 19
74, 6, 19
68, 6, 20
74, 6, 20
68, 6, 21
74, 6, 21
68, 6, 22
74, 6, 22
69, 6, 23
70, 6, 23
71, 6, 23
72, 6, 23
73, 6, 23
69, 7, 17
70, 7, 17
71, 7, 17
72, 7, 17
73, 7, 17
69, 7, 18
73, 7, 18
68, 7, 19
74, 7, 19
68, 7, 20
74, 7, 20
68, 7, 21
74, 7, 21
68, 7, 22
74, 7, 22
69, 7, 23
70, 7, 23
71, 7, 23
72, 7, 23
73, 7, 23
69, 8, 17
70, 8, 17
71, 8, 17
72, 8, 17
73, 8, 17
69, 8, 18
73, 8, 18
69, 8, 19
73, 8, 19
68, 8, 20
74, 8, 20
68, 8, 21
74, 8, 21
68, 8, 22
74, 8, 22
69, 8, 23
70, 8, 23
71, 8, 23
72, 8, 23
73, 8, 23
69, 9, 17
70, 9, 17
71, 9, 17
72, 9, 17
73, 9, 17
69, 9, 18
73, 9, 18
69, 9, 19
73, 9, 19
69, 9, 20
73, 9, 20
69, 9, 21
73, 9, 21
69, 9, 22
73, 9, 22
70, 9, 23
71, 9, 23
72, 9, 23
71, 10, 16
69, 10, 17
70, 10, 17
72, 10, 17
73, 10, 17
69, 10, 18
73, 10, 18
69, 10, 19
73, 10, 19
69, 10, 20
73, 10, 20
69, 10, 21
73, 10, 21
69, 10, 22
70, 10, 22
71, 10, 22
72, 10, 22
73, 10, 22
70, 11, 16
71, 11, 16
72, 11, 16
69, 11, 17
73, 11, 17
69, 11, 18
73, 11, 18
69, 11, 19
73, 11, 19
69, 11, 20
73, 11, 20
69, 11, 21
73, 11, 21
69, 11, 22
70, 11, 22
71, 11, 22
72, 11, 22
73, 11, 22
69, 12, 16
70, 12, 16
71, 12, 16
72, 12, 16
73, 12, 16
69, 12, 17
73, 12, 17
69, 12, 18
73, 12, 18
69, 12, 19
73, 12, 19
69, 12, 20
73, 12, 20
69, 12, 21
73, 12, 21
69, 12, 22
70, 12, 22
71, 12, 22
72, 12, 22
73, 12, 22
39, 12, 34
40, 12, 34
102, 12, 34
103, 12, 34
38, 12, 35
39, 12, 35
40, 12, 35
102, 12, 35
103, 12, 35
104, 12, 35
38, 12, 36
39, 12, 36
103, 12, 36
104, 12, 36
70, 13, 15
71, 13, 15
72, 13, 15
69, 13, 16
73, 13, 16
69, 13, 17
73, 13, 17
69, 13, 18
73, 13, 18
69, 13, 19
73, 13, 19
68, 13, 20
74, 13, 20
68, 13, 21
74, 13, 21
68, 13, 22
69, 13, 22
73, 13, 22
74, 13, 22
70, 13, 23
71, 13, 23
72, 13, 23
41, 13, 32
101, 13, 32
39, 13, 33
40, 13, 33
41, 13, 33
101, 13, 33
102, 13, 33
103, 13, 33
38, 13, 34
41, 13, 34
101, 13, 34
104, 13, 34
37, 13, 35
40, 13, 35
102, 13, 35
105, 13, 35
36, 13, 36
37, 13, 36
40, 13, 36
102, 13, 36
105, 13, 36
106, 13, 36
35, 13, 37
36, 13, 37
37, 13, 37
38, 13, 37
39, 13, 37
103, 13, 37
104, 13, 37
105, 13, 37
106, 13, 37
107, 13, 37
70, 14, 15
71, 14, 15
72, 14, 15
69, 14, 16
73, 14, 16
69, 14, 17
73, 14, 17
69, 14, 18
73, 14, 18
68, 14, 19
74, 14, 19
68, 14, 20
74, 14, 20
68, 14, 21
74, 14, 21
68, 14, 22
74, 14, 22
69, 14, 23
70, 14, 23
71, 14, 23
72, 14, 23
73, 14, 23
41, 14, 31
42, 14, 31
100, 14, 31
101, 14, 31
40, 14, 32
42, 14, 32
100, 14, 32
102, 14, 32
39, 14, 33
42, 14, 33
100, 14, 33
103, 14, 33
37, 14, 34
38, 14, 34
42, 14, 34
100, 14, 34
104, 14, 34
105, 14, 34
36, 14, 35
41, 14, 35
101, 14, 35
106, 14, 35
35, 14, 36
40, 14, 36
102, 14, 36
107, 14, 36
34, 14, 37
38, 14, 37
39, 14, 37
103, 14, 37
104, 14, 37
108, 14, 37
33, 14, 38
34, 14, 38
35, 14, 38
36, 14, 38
37, 14, 38
105, 14, 38
106, 14, 38
107, 14, 38
108, 14, 38
109, 14, 38
33, 14, 39
34, 14, 39
35, 14, 39
107, 14, 39
108, 14, 39
109, 14, 39
69, 15, 15
70, 15, 15
71, 15, 15
72, 15, 15
73, 15, 15
69, 15, 16
73, 15, 16
68, 15, 17
74, 15, 17
68, 15, 18
74, 15, 18
68, 15, 19
74, 15, 19
68, 15, 20
74, 15, 20
68, 15, 21
74, 15, 21
68, 15, 22
74, 15, 22
69, 15, 23
70, 15, 23
71, 15, 23
72, 15, 23
73, 15, 23
41, 15, 30
42, 15, 30
43, 15, 30
99, 15, 30
100, 15, 30
101, 15, 30
40, 15, 31
43, 15, 31
99, 15, 31
102, 15, 31
39, 15, 32
43, 15, 32
99, 15, 32
103, 15, 32
38, 15, 33
43, 15, 33
99, 15, 33
104, 15, 33
37, 15, 34
42, 15, 34
100, 15, 34
105, 15, 34
36, 15, 35
41, 15, 35
101, 15, 35
106, 15, 35
34, 15, 36
35, 15, 36
40, 15, 36
102, 15, 36
107, 15, 36
108, 15, 36
33, 15, 37
38, 15, 37
39, 15, 37
103, 15, 37
104, 15, 37
109, 15, 37
32, 15, 38
36, 15, 38
37, 15, 38
105, 15, 38
106, 15, 38
110, 15, 38
31, 15, 39
32, 15, 39
34, 15, 39
35, 15, 39
107, 15, 39
108, 15, 39
110, 15, 39
111, 15, 39
30, 15, 40
31, 15, 40
32, 15, 40
33, 15, 40
109, 15, 40
110, 15, 40
111, 15, 40
112, 15, 40
70, 16, 14
71, 16, 14
72, 16, 14
