32, 0, 21
31, 0, 22
32, 0, 22
33, 0, 22
31, 0, 23
32, 0, 23
33, 0, 23
34, 0, 23
32, 0, 24
33, 0, 24
34, 0, 24
31, 1, 20
32, 1, 20
31, 1, 21
33, 1, 21
31, 1, 22
34, 1, 22
31, 1, 23
34, 1, 23
31, 1, 24
35, 1, 24
32, 1, 25
33, 1, 25
34, 1, 25
35, 1, 25
31, 2, 19
32, 2, 19
31, 2, 20
33, 2, 20
30, 2, 21
34, 2, 21
30, 2, 22
35, 2, 22
30, 2, 23
35, 2, 23
31, 2, 24
36, 2, 24
31, 2, 25
32, 2, 25
33, 2, 25
34, 2, 25
35, 2, 25
36, 2, 25
31, 3, 18
32, 3, 18
30, 3, 19
33, 3, 19
30, 3, 20
34, 3, 20
30, 3, 21
35, 3, 21
30, 3, 22
36, 3, 22
30, 3, 23
36, 3, 23
31, 3, 24
37, 3, 24
31, 3, 25
32, 3, 25
33, 3, 25
34, 3, 25
35, 3, 25
36, 3, 25
37, 3, 25
31, 4, 17
32, 4, 17
30, 4, 18
33, 4, 18
30, 4, 19
34, 4, 19
30, 4, 20
35, 4, 20
30, 4, 21
36, 4, 21
30, 4, 22
36, 4, 22
30, 4, 23
37, 4, 23
31, 4, 24
38, 4, 24
31, 4, 25
32, 4, 25
33, 4, 25
36, 4, 25
37, 4, 25
38, 4, 25
34, 4, 26
35, 4, 26
31, 5, 16
32, 5, 16
31, 5, 17
33, 5, 17
30, 5, 18
34, 5, 18
30, 5, 19
35, 5, 19
30, 5, 20
35, 5, 20
30, 5, 21
36, 5, 21
30, 5, 22
37, 5, 22
30, 5, 23
38, 5, 23
31, 5, 24
39, 5, 24
31, 5, 25
32, 5, 25
33, 5, 25
36, 5, 25
37, 5, 25
38, 5, 25
34, 5, 26
35, 5, 26
31, 6, 16
32, 6, 16
33, 6, 16
30, 6, 17
34, 6, 17
30, 6, 18
35, 6, 18
30, 6, 19
35, 6, 19
30, 6, 20
36, 6, 20
30, 6, 21
37, 6, 21
30, 6, 22
38, 6, 22
30, 6, 23
39, 6, 23
31, 6, 24
39, 6, 24
40, 6, 24
31, 6, 25
32, 6, 25
33, 6, 25
34, 6, 25
36, 6, 25
37, 6, 25
38, 6, 25
35, 6, 26
32, 7, 15
33, 7, 15
31, 7, 16
33, 7, 16
30, 7, 17
34, 7, 17
35, 7, 17
30, 7, 18
36, 7, 18
30, 7, 19
36, 7, 19
37, 7, 19
30, 7, 20
37, 7, 20
30, 7, 21
38, 7, 21
30, 7, 22
39, 7, 22
31, 7, 23
40, 7, 23
31, 7, 24
40, 7, 24
32, 7, 25
33, 7, 25
34, 7, 25
35, 7, 25
36, 7, 25
37, 7, 25
38, 7, 25
39, 7, 25
32, 8, 14
33, 8, 14
31, 8, 15
34, 8, 15
31, 8, 16
34, 8, 16
35, 8, 16
30, 8, 17
36, 8, 17
30, 8, 18
37, 8, 18
30, 8, 19
37, 8, 19
30, 8, 20
38, 8, 20
30, 8, 21
39, 8, 21
30, 8, 22
40, 8, 22
31, 8, 23
41, 8, 23
31, 8, 24
32, 8, 24
40, 8, 24
33, 8, 25
34, 8, 25
35, 8, 25
36, 8, 25
37, 8, 25
38, 8, 25
39, 8, 25
32, 9, 14
33, 9, 14
34, 9, 14
31, 9, 15
34, 9, 15
30, 9, 16
35, 9, 16
30, 9, 17
36, 9, 17
37, 9, 17
30, 9, 18
38, 9, 18
30, 9, 19
38, 9, 19
30, 9, 20
39, 9, 20
30, 9, 21
40, 9, 21
31, 9, 22
41, 9, 22
31, 9, 23
41, 9, 23
31, 9, 24
32, 9, 24
39, 9, 24
40, 9, 24
33, 9, 25
34, 9, 25
35, 9, 25
36, 9, 25
37, 9, 25
38, 9, 25
33, 10, 13
34, 10, 13
32, 10, 14
35, 10, 14
31, 10, 15
35, 10, 15
36, 10, 15
30, 10, 16
36, 10, 16
37, 10, 16
30, 10, 17
38, 10, 17
30, 10, 18
38, 10, 18
30, 10, 19
39, 10, 19
30, 10, 20
40, 10, 20
30, 10, 21
41, 10, 21
31, 10, 22
42, 10, 22
31, 10, 23
41, 10, 23
31, 10, 24
32, 10, 24
39, 10, 24
40, 10, 24
33, 10, 25
34, 10, 25
35, 10, 25
36, 10, 25
37, 10, 25
38, 10, 25
33, 11, 13
34, 11, 13
35, 11, 13
32, 11, 14
35, 11, 14
31, 11, 15
